Year,Dist Name,Crop,AREA,NITROGEN_CONSUMOTION,PHOSPHATE_CONSUMPTION,POTASH_CONSUMPTION,RAINFALL_YEARLY,PRODUCTION,YIELD
2004,Bangalore,BARLEY,0.00,0.00,0.00,0.00,1053.00,0.00,0.00
2004,Bangalore,CHICKPEA,0.17,13.13,26.02,16.66,1053.00,0.08,470.59
2004,Bangalore,PIGEON PEA,6.34,489.71,970.44,621.48,1053.00,4.79,755.52
2004,Bangalore,MINOR PULSES,31.39,2424.62,4804.75,3076.99,1053.00,13.29,423.38
2004,Bangalore,GROUNDNUT,17.31,1337.05,2649.58,1696.81,1053.00,23.25,1343.15
2004,Bangalore,SESAMUM,1.60,154.48,306.13,588.15,1053.00,0.87,543.75
2004,Bangalore,RAPESEEN & MUSTARD,2.06,477.35,236.49,201.93,1053.00,0.67,325.24
2004,Bangalore,SAFFLOWER,0.00,0.00,0.00,0.00,1053.00,0.00,0.00
2004,Bangalore,CASTOR,2.03,470.40,233.04,298.48,1053.00,3.04,1497.54
2004,Bangalore,LINSEED,0.00,0.00,0.00,0.00,1053.00,0.00,0.00
2004,Bangalore,SUNFLOWER,0.68,157.57,156.13,99.99,1053.00,0.47,691.18
2004,Bangalore,SOYABEAN,0.00,0.00,0.00,0.00,1053.00,0.00,0.00
2004,Bangalore,OILSEEDS,25.97,2005.97,3975.13,2545.70,1053.00,28.84,1110.51
2004,Bangalore,SUGARCANE,1.69,1468.56,724.31,1822.28,1053.00,15.39,9106.51
2004,Bangalore,COTTON,0.00,0.00,0.00,0.00,1053.00,0.00,0.00
2005,Bangalore,RICE,15.36,6818.24,2131.52,2782.06,1168.00,38.45,2503.26
2005,Bangalore,WHEAT,0.00,0.00,0.00,0.00,1168.00,0.00,0.00
2005,Bangalore,SORGHUM ,0.00,0.00,0.00,0.00,1168.00,0.00,0.00
2005,Bangalore,PEARL MILLET,0.03,4.44,2.08,2.72,1168.00,0.02,666.67
2005,Bangalore,MAIZE,10.28,4563.25,2139.85,1861.95,1168.00,43.63,4244.16
2005,Bangalore,FINGER MILLET,175.65,25990.09,12187.57,15907.17,1168.00,376.98,2146.20
2005,Bangalore,BARLEY,0.00,0.00,0.00,0.00,1168.00,0.00,0.00
2005,Bangalore,CHICKPEA,0.10,7.40,13.88,9.06,1168.00,0.06,600.00
2005,Bangalore,PIGEON PEA,5.41,400.25,750.75,489.94,1168.00,4.01,741.22
2005,Bangalore,MINOR PULSES,28.06,2075.95,3893.92,2541.16,1168.00,10.29,366.71
2005,Bangalore,GROUNDNUT,14.87,1100.12,2063.53,1346.65,1168.00,11.08,745.12
2005,Bangalore,SESAMUM,3.22,297.78,558.55,1093.53,1168.00,2.79,866.46
2005,Bangalore,RAPESEEN & MUSTARD,2.16,479.41,224.81,195.61,1168.00,0.70,324.07
2005,Bangalore,SAFFLOWER,0.00,0.00,0.00,0.00,1168.00,0.00,0.00
2005,Bangalore,CASTOR,2.65,588.16,275.81,359.98,1168.00,7.93,2992.45
2005,Bangalore,LINSEED,0.00,0.00,0.00,0.00,1168.00,0.00,0.00
2005,Bangalore,SUNFLOWER,0.50,110.97,104.08,67.92,1168.00,0.39,780.00
2005,Bangalore,SOYABEAN,0.00,0.00,0.00,0.00,1168.00,0.00,0.00
2005,Bangalore,OILSEEDS,26.01,1924.29,3609.44,2355.51,1168.00,23.53,904.65
2005,Bangalore,SUGARCANE,0.33,274.66,128.22,328.74,1168.00,2.92,8848.48
2005,Bangalore,COTTON,0.00,0.00,0.00,0.00,1168.00,0.00,0.00
2006,Bangalore,RICE,9.93,5333.17,1337.01,1565.57,1035.00,20.77,2091.64
2006,Bangalore,WHEAT,0.00,0.00,0.00,0.00,1035.00,0.00,0.00
2006,Bangalore,SORGHUM ,0.00,0.00,0.00,0.00,1035.00,0.00,0.00
2006,Bangalore,PEARL MILLET,0.01,1.79,0.67,0.79,1035.00,0.00,0.00
2006,Bangalore,MAIZE,7.98,4285.87,1611.68,1258.13,1035.00,27.73,3474.94
2006,Bangalore,FINGER MILLET,113.30,20283.61,7627.53,8931.45,1035.00,126.15,1113.42
2006,Bangalore,BARLEY,0.00,0.00,0.00,0.00,1035.00,0.00,0.00
2006,Bangalore,CHICKPEA,0.02,1.79,2.69,1.58,1035.00,0.02,1000.00
2006,Bangalore,PIGEON PEA,4.75,425.19,639.55,374.44,1035.00,1.98,416.84
2006,Bangalore,MINOR PULSES,21.51,1925.42,2896.17,1695.64,1035.00,23.15,1076.24
2006,Bangalore,GROUNDNUT,8.09,724.16,1089.26,637.74,1035.00,4.18,516.69
2006,Bangalore,SESAMUM,1.31,146.58,220.48,387.25,1035.00,0.66,503.82
2006,Bangalore,RAPESEEN & MUSTARD,1.55,416.23,156.52,122.19,1035.00,0.51,329.03
2006,Bangalore,SAFFLOWER,0.00,0.00,0.00,0.00,1035.00,0.00,0.00
2006,Bangalore,CASTOR,1.82,488.74,183.79,215.21,1035.00,3.19,1752.75
2006,Bangalore,LINSEED,0.00,0.00,0.00,0.00,1035.00,0.00,0.00
2006,Bangalore,SUNFLOWER,0.21,56.39,42.41,24.83,1035.00,0.14,666.67
2006,Bangalore,SOYABEAN,0.00,0.00,0.00,0.00,1035.00,0.00,0.00
2006,Bangalore,OILSEEDS,14.72,1317.63,1981.95,1160.38,1035.00,9.11,618.89
2006,Bangalore,SUGARCANE,1.77,1782.42,667.29,1534.82,1035.00,17.16,9694.92
2006,Bangalore,COTTON,0.00,0.00,0.00,0.00,1035.00,0.00,0.00
2007,Bangalore,RICE,10.22,4400.01,1039.27,1151.18,1018.00,29.47,2883.56
2007,Bangalore,WHEAT,0.00,0.00,0.00,0.00,1018.00,0.00,0.00
2007,Bangalore,SORGHUM ,0.00,0.00,0.00,0.00,1018.00,0.00,0.00
2007,Bangalore,PEARL MILLET,0.00,0.00,0.00,0.00,1018.00,0.00,0.00
2007,Bangalore,MAIZE,11.19,4817.62,1706.86,1260.44,1018.00,55.05,4919.57
2007,Bangalore,FINGER MILLET,150.65,21619.75,7659.76,8484.60,1018.00,346.11,2297.44
2007,Bangalore,BARLEY,0.00,0.00,0.00,0.00,1018.00,0.00,0.00
2007,Bangalore,CHICKPEA,0.11,7.89,11.19,6.20,1018.00,0.07,636.36
2007,Bangalore,PIGEON PEA,5.55,398.24,564.38,312.58,1018.00,4.61,830.63
2007,Bangalore,MINOR PULSES,26.56,1905.81,2700.87,1495.86,1018.00,26.25,988.33
2007,Bangalore,GROUNDNUT,8.65,620.68,879.61,487.17,1018.00,6.54,756.07
2007,Bangalore,SESAMUM,1.77,158.76,224.99,373.82,1018.00,0.17,96.05
2007,Bangalore,RAPESEEN & MUSTARD,1.65,355.19,125.84,92.93,1018.00,0.69,418.18
2007,Bangalore,SAFFLOWER,0.00,0.00,0.00,0.00,1018.00,0.00,0.00
2007,Bangalore,CASTOR,2.27,488.65,173.13,191.77,1018.00,3.93,1731.28
2007,Bangalore,LINSEED,0.00,0.00,0.00,0.00,1018.00,0.00,0.00
2007,Bangalore,SUNFLOWER,0.30,64.58,45.76,25.34,1018.00,0.20,666.67
2007,Bangalore,SOYABEAN,0.00,0.00,0.00,0.00,1018.00,0.00,0.00
2007,Bangalore,OILSEEDS,16.95,1216.25,1723.64,954.62,1018.00,12.38,730.38
2007,Bangalore,SUGARCANE,1.46,1178.57,415.71,904.50,1018.00,1.57,1075.34
2007,Bangalore,COTTON,0.00,0.00,0.00,0.00,1018.00,0.00,0.00
2008,Bangalore,RICE,10.96,4784.88,1381.05,1804.57,1323.00,33.59,3064.78
2008,Bangalore,WHEAT,0.02,8.73,3.78,3.29,1323.00,0.03,1500.00
2008,Bangalore,SORGHUM ,0.00,0.00,0.00,0.00,1323.00,0.00,0.00
2008,Bangalore,PEARL MILLET,0.00,0.00,0.00,0.00,1323.00,0.00,0.00
2008,Bangalore,MAIZE,13.26,5789.01,2506.30,2183.27,1323.00,57.88,4365.01
2008,Bangalore,FINGER MILLET,147.51,21466.47,9293.71,12143.83,1323.00,301.26,2042.30
2008,Bangalore,BARLEY,0.00,0.00,0.00,0.00,1323.00,0.00,0.00
2008,Bangalore,CHICKPEA,0.08,5.82,10.08,6.59,1323.00,0.04,500.00
2008,Bangalore,PIGEON PEA,5.80,422.02,730.85,477.49,1323.00,4.21,725.86
2008,Bangalore,MINOR PULSES,26.69,1942.04,3363.15,2197.27,1323.00,20.36,762.83
2008,Bangalore,GROUNDNUT,8.66,630.13,1091.23,712.94,1323.00,4.73,546.19
2008,Bangalore,SESAMUM,2.20,200.10,346.52,679.19,1323.00,0.85,386.36
2008,Bangalore,RAPESEEN & MUSTARD,1.88,410.38,177.67,154.77,1323.00,0.82,436.17
2008,Bangalore,SAFFLOWER,0.00,0.00,0.00,0.00,1323.00,0.00,0.00
2008,Bangalore,CASTOR,2.38,519.53,224.92,293.90,1323.00,4.13,1735.29
2008,Bangalore,LINSEED,0.00,0.00,0.00,0.00,1323.00,0.00,0.00
2008,Bangalore,SUNFLOWER,0.53,115.69,100.18,65.45,1323.00,0.35,660.38
2008,Bangalore,SOYABEAN,0.00,0.00,0.00,0.00,1323.00,0.00,0.00
2008,Bangalore,OILSEEDS,18.06,1314.10,2275.70,1486.80,1323.00,11.66,645.63
2008,Bangalore,SUGARCANE,1.19,974.11,419.86,1077.64,1323.00,9.43,7924.37
2008,Bangalore,COTTON,0.00,0.00,0.00,0.00,1323.00,0.00,0.00
2009,Bangalore,RICE,12.02,5081.76,1695.19,1337.91,1425.00,37.23,3097.34
2009,Bangalore,WHEAT,0.00,0.00,0.00,0.00,1425.00,0.00,0.00
2009,Bangalore,SORGHUM ,0.00,0.00,0.00,0.00,1425.00,0.00,0.00
2009,Bangalore,PEARL MILLET,0.00,0.00,0.00,0.00,1425.00,0.00,0.00
2009,Bangalore,MAIZE,13.59,5745.51,2874.92,1512.66,1425.00,59.83,4402.50
2009,Bangalore,FINGER MILLET,142.62,20098.73,10056.93,7937.31,1425.00,286.05,2005.68
2009,Bangalore,BARLEY,0.00,0.00,0.00,0.00,1425.00,0.00,0.00
2009,Bangalore,CHICKPEA,0.14,9.86,19.74,7.79,1425.00,0.09,642.86
2009,Bangalore,PIGEON PEA,5.54,390.36,781.31,308.32,1425.00,4.06,732.85
2009,Bangalore,MINOR PULSES,26.94,1898.26,3799.38,1499.31,1425.00,18.30,679.29
2009,Bangalore,GROUNDNUT,8.20,577.79,1156.45,456.36,1425.00,5.83,710.98
2009,Bangalore,SESAMUM,2.14,188.49,377.26,446.62,1425.00,1.39,649.53
2009,Bangalore,RAPESEEN & MUSTARD,2.45,517.90,259.14,136.35,1425.00,0.69,281.63
2009,Bangalore,SAFFLOWER,0.00,0.00,0.00,0.00,1425.00,0.00,0.00
2009,Bangalore,CASTOR,2.43,513.67,257.03,202.86,1425.00,2.41,991.77
2009,Bangalore,LINSEED,0.00,0.00,0.00,0.00,1425.00,0.00,0.00
2009,Bangalore,SUNFLOWER,0.28,59.19,59.23,23.37,1425.00,0.17,607.14
2009,Bangalore,SOYABEAN,0.00,0.00,0.00,0.00,1425.00,0.00,0.00
2009,Bangalore,OILSEEDS,19.96,1406.43,2814.98,1110.85,1425.00,11.99,600.70
2009,Bangalore,SUGARCANE,1.09,864.05,430.43,667.29,1425.00,8.77,8045.87
2009,Bangalore,COTTON,0.00,0.00,0.00,0.00,1425.00,0.00,0.00
2010,Bangalore,RICE,12.06,5058.93,1749.91,980.27,1308.00,32.09,2660.86
2010,Bangalore,WHEAT,0.01,4.19,2.18,0.81,1308.00,0.01,1000.00
2010,Bangalore,SORGHUM ,0.11,23.07,11.97,6.71,1308.00,0.23,2090.91
2010,Bangalore,PEARL MILLET,0.00,0.00,0.00,0.00,1308.00,0.00,0.00
2010,Bangalore,MAIZE,12.71,5331.59,2766.35,1033.10,1308.00,64.23,5053.50
2010,Bangalore,FINGER MILLET,141.98,19852.58,10300.70,5770.26,1308.00,366.12,2578.67
2010,Bangalore,BARLEY,0.00,0.00,0.00,0.00,1308.00,0.00,0.00
2010,Bangalore,CHICKPEA,0.33,23.07,47.88,13.41,1308.00,0.21,636.36
2010,Bangalore,PIGEON PEA,5.74,401.30,832.88,233.28,1308.00,3.73,649.83
2010,Bangalore,MINOR PULSES,25.57,1787.68,3710.23,1039.20,1308.00,21.98,859.60
2010,Bangalore,GROUNDNUT,4.93,344.67,715.35,200.36,1308.00,5.10,1034.48
2010,Bangalore,SESAMUM,6.46,564.55,1171.69,984.54,1308.00,1.86,287.93
2010,Bangalore,RAPESEEN & MUSTARD,1.57,329.29,170.86,63.81,1308.00,0.66,420.38
2010,Bangalore,SAFFLOWER,0.00,0.00,0.00,0.00,1308.00,0.00,0.00
2010,Bangalore,CASTOR,2.24,469.82,243.77,136.55,1308.00,3.05,1361.61
2010,Bangalore,LINSEED,0.00,0.00,0.00,0.00,1308.00,0.00,0.00
2010,Bangalore,SUNFLOWER,0.08,16.78,17.41,4.88,1308.00,0.06,750.00
2010,Bangalore,SOYABEAN,0.00,0.00,0.00,0.00,1308.00,0.00,0.00
2010,Bangalore,OILSEEDS,17.25,1206.00,2502.99,701.06,1308.00,11.00,637.68
2010,Bangalore,SUGARCANE,0.93,731.47,377.84,415.76,1308.00,9.94,10688.17
2010,Bangalore,COTTON,0.00,0.00,0.00,0.00,1308.00,0.00,0.00
2011,Bangalore,RICE,11.08,5188.78,1708.05,908.04,1431.00,32.50,2933.21
2011,Bangalore,WHEAT,0.01,4.68,2.31,0.82,1431.00,0.01,1000.00
2011,Bangalore,SORGHUM ,0.00,0.00,0.00,0.00,1431.00,0.00,0.00
2011,Bangalore,PEARL MILLET,0.00,0.00,0.00,0.00,1431.00,0.00,0.00
2011,Bangalore,MAIZE,17.77,8321.72,4109.04,1456.30,1431.00,82.51,4643.22
2011,Bangalore,FINGER MILLET,138.58,21632.40,10681.49,5678.51,1431.00,361.21,2606.51
2011,Bangalore,BARLEY,0.00,0.00,0.00,0.00,1431.00,0.00,0.00
2011,Bangalore,CHICKPEA,0.31,24.20,47.79,12.70,1431.00,0.15,483.87
2011,Bangalore,PIGEON PEA,5.87,458.15,904.90,240.53,1431.00,4.10,698.47
2011,Bangalore,MINOR PULSES,22.16,1729.59,3416.10,908.04,1431.00,22.34,1008.12
2011,Bangalore,GROUNDNUT,5.35,417.57,824.74,219.22,1431.00,4.94,923.36
2011,Bangalore,SESAMUM,4.68,456.59,901.81,719.14,1431.00,2.90,619.66
2011,Bangalore,RAPESEEN & MUSTARD,1.54,360.59,178.05,63.10,1431.00,0.61,396.10
2011,Bangalore,SAFFLOWER,0.00,0.00,0.00,0.00,1431.00,0.00,0.00
2011,Bangalore,CASTOR,1.93,451.91,223.14,118.63,1431.00,4.06,2103.63
2011,Bangalore,LINSEED,0.00,0.00,0.00,0.00,1431.00,0.00,0.00
2011,Bangalore,SUNFLOWER,0.04,9.37,9.25,2.46,1431.00,0.04,1000.00
2011,Bangalore,SOYABEAN,0.00,0.00,0.00,0.00,1431.00,0.00,0.00
2011,Bangalore,OILSEEDS,15.27,1191.83,2353.97,625.71,1431.00,12.85,841.52
2011,Bangalore,SUGARCANE,1.75,1536.61,755.37,788.80,1431.00,14.81,8455.02
2011,Bangalore,COTTON,0.00,0.00,0.00,0.00,1431.00,0.00,0.00
2012,Bangalore,RICE,8.92,4337.94,1095.17,679.45,601.50,22.85,2561.66
2012,Bangalore,WHEAT,0.00,0.00,0.00,0.00,601.50,0.00,0.00
2012,Bangalore,SORGHUM ,0.77,187.23,70.90,43.99,601.50,0.94,1220.78
2012,Bangalore,PEARL MILLET,0.02,3.24,1.23,0.76,601.50,0.02,1000.00
2012,Bangalore,MAIZE,14.87,7231.53,2738.54,1132.67,601.50,48.54,3264.29
2012,Bangalore,FINGER MILLET,124.96,20256.70,7671.09,4759.21,601.50,270.90,2167.89
2012,Bangalore,BARLEY,0.00,0.00,0.00,0.00,601.50,0.00,0.00
2012,Bangalore,CHICKPEA,0.10,8.11,12.28,3.81,601.50,0.07,700.00
2012,Bangalore,PIGEON PEA,5.40,437.68,662.99,205.66,601.50,3.19,590.74
2012,Bangalore,MINOR PULSES,19.29,1563.51,2368.36,734.68,601.50,11.27,584.24
2012,Bangalore,GROUNDNUT,3.80,308.00,466.55,144.73,601.50,2.80,736.84
2012,Bangalore,SESAMUM,0.77,78.01,118.17,109.97,601.50,0.04,51.95
2012,Bangalore,RAPESEEN & MUSTARD,1.00,243.16,92.08,38.09,601.50,0.34,340.00
2012,Bangalore,SAFFLOWER,0.00,0.00,0.00,0.00,601.50,0.00,0.00
2012,Bangalore,CASTOR,1.15,279.63,105.89,65.70,601.50,1.61,1400.00
2012,Bangalore,LINSEED,0.00,0.00,0.00,0.00,601.50,0.00,0.00
2012,Bangalore,SUNFLOWER,0.05,12.16,9.21,2.86,601.50,0.03,600.00
2012,Bangalore,SOYABEAN,0.00,0.00,0.00,0.00,601.50,0.00,0.00
2012,Bangalore,OILSEEDS,7.84,635.45,962.57,298.59,601.50,5.21,664.54
2012,Bangalore,SUGARCANE,0.73,665.65,250.96,305.83,601.50,6.76,9260.27
2012,Bangalore,COTTON,0.00,0.00,0.00,0.00,601.50,0.00,0.00
2013,Bangalore,RICE,7.75,4005.56,1125.91,515.78,834.90,21.56,2781.94
2013,Bangalore,WHEAT,0.00,0.00,0.00,0.00,834.90,0.00,0.00
2013,Bangalore,SORGHUM ,0.89,230.00,96.97,44.42,834.90,1.26,1415.73
2013,Bangalore,PEARL MILLET,0.08,13.78,5.81,2.66,834.90,0.09,1125.00
2013,Bangalore,MAIZE,16.73,8646.83,3645.76,1113.42,834.90,53.15,3176.93
2013,Bangalore,FINGER MILLET,134.16,23113.35,9745.26,4464.32,834.90,353.94,2638.19
2013,Bangalore,BARLEY,0.00,0.00,0.00,0.00,834.90,0.00,0.00
2013,Bangalore,CHICKPEA,0.27,23.26,39.23,8.98,834.90,0.20,740.74
2013,Bangalore,PIGEON PEA,7.31,629.69,1061.98,243.25,834.90,6.40,875.51
2013,Bangalore,MINOR PULSES,24.53,2113.04,3563.67,816.26,834.90,20.23,824.70
2013,Bangalore,GROUNDNUT,5.96,513.40,865.86,198.33,834.90,7.57,1270.13
2013,Bangalore,SESAMUM,1.97,212.12,357.75,245.83,834.90,0.94,477.16
2013,Bangalore,RAPESEEN & MUSTARD,1.30,335.95,141.65,43.26,834.90,0.45,346.15
2013,Bangalore,SAFFLOWER,0.00,0.00,0.00,0.00,834.90,0.00,0.00
2013,Bangalore,CASTOR,1.74,449.66,189.59,86.85,834.90,3.76,2160.92
2013,Bangalore,LINSEED,0.00,0.00,0.00,0.00,834.90,0.00,0.00
2013,Bangalore,SUNFLOWER,0.11,28.43,23.97,5.49,834.90,0.06,545.45
2013,Bangalore,SOYABEAN,0.00,0.00,0.00,0.00,834.90,0.00,0.00
2013,Bangalore,OILSEEDS,12.64,1088.82,1836.32,420.61,834.90,13.15,1040.35
2013,Bangalore,SUGARCANE,0.19,184.13,77.29,69.55,834.90,1.48,7789.47
2013,Bangalore,COTTON,0.00,0.00,0.00,0.00,834.90,0.00,0.00
2014,Bangalore,RICE,6.84,3445.09,1016.21,536.62,900.40,18.35,2682.75
2014,Bangalore,WHEAT,0.00,0.00,0.00,0.00,900.40,0.00,0.00
2014,Bangalore,SORGHUM ,0.58,146.06,64.63,34.13,900.40,0.80,1379.31
2014,Bangalore,PEARL MILLET,0.00,0.00,0.00,0.00,900.40,0.00,0.00
2014,Bangalore,MAIZE,18.08,9106.32,4029.19,1418.44,900.40,57.79,3196.35
2014,Bangalore,FINGER MILLET,129.51,21743.34,9620.59,5080.27,900.40,296.03,2285.77
2014,Bangalore,BARLEY,0.00,0.00,0.00,0.00,900.40,0.00,0.00
2014,Bangalore,CHICKPEA,0.32,26.86,47.54,12.55,900.40,0.22,687.50
2014,Bangalore,PIGEON PEA,6.11,512.90,907.76,239.68,900.40,4.66,762.68
2014,Bangalore,MINOR PULSES,20.37,1709.95,3026.35,799.05,900.40,22.15,1087.38
2014,Bangalore,GROUNDNUT,4.07,341.65,604.68,159.65,900.40,4.61,1132.68
2014,Bangalore,SESAMUM,1.39,145.85,258.14,204.47,900.40,0.53,381.29
2014,Bangalore,RAPESEEN & MUSTARD,0.83,209.02,92.48,32.56,900.40,0.18,216.87
2014,Bangalore,SAFFLOWER,0.00,0.00,0.00,0.00,900.40,0.00,0.00
2014,Bangalore,CASTOR,1.28,322.35,142.63,75.32,900.40,1.06,828.12
2014,Bangalore,LINSEED,0.00,0.00,0.00,0.00,900.40,0.00,0.00
2014,Bangalore,SUNFLOWER,0.02,5.04,4.46,1.18,900.40,0.01,500.00
2014,Bangalore,SOYABEAN,0.00,0.00,0.00,0.00,900.40,0.00,0.00
2014,Bangalore,OILSEEDS,8.48,711.85,1259.87,332.64,900.40,7.05,831.37
2014,Bangalore,SUGARCANE,1.03,972.71,428.47,444.44,900.40,6.75,6553.40
2014,Bangalore,COTTON,0.00,0.00,0.00,0.00,900.40,0.00,0.00
2015,Bangalore,RICE,5.97,2817.70,678.48,361.66,1088.50,14.64,2452.26
2015,Bangalore,WHEAT,0.00,0.00,0.00,0.00,1088.50,0.00,0.00
2015,Bangalore,SORGHUM ,0.08,18.88,6.82,3.63,1088.50,0.05,625.00
2015,Bangalore,PEARL MILLET,0.02,3.15,1.14,0.61,1088.50,0.02,1000.00
2015,Bangalore,MAIZE,17.99,8490.86,3066.80,1089.83,1088.50,51.58,2867.15
2015,Bangalore,FINGER MILLET,128.97,20290.26,7328.61,3906.48,1088.50,253.67,1966.89
2015,Bangalore,BARLEY,0.00,0.00,0.00,0.00,1088.50,0.00,0.00
2015,Bangalore,CHICKPEA,0.11,8.65,12.50,3.33,1088.50,0.03,272.73
2015,Bangalore,PIGEON PEA,5.44,427.93,618.25,164.78,1088.50,3.47,637.87
2015,Bangalore,MINOR PULSES,24.05,1891.84,2733.24,728.47,1088.50,30.84,1282.57
2015,Bangalore,GROUNDNUT,3.56,280.04,404.59,107.83,1088.50,5.03,1412.92
2015,Bangalore,SESAMUM,3.46,340.22,491.53,393.01,1088.50,2.96,855.49
2015,Bangalore,RAPESEEN & MUSTARD,0.80,188.79,68.19,24.23,1088.50,0.17,212.50
2015,Bangalore,SAFFLOWER,0.00,0.00,0.00,0.00,1088.50,0.00,0.00
2015,Bangalore,CASTOR,1.14,269.03,97.17,51.80,1088.50,0.83,728.07
2015,Bangalore,LINSEED,0.01,2.36,0.57,0.30,1088.50,0.00,0.00
2015,Bangalore,SUNFLOWER,0.02,4.72,3.41,0.91,1088.50,0.00,0.00
2015,Bangalore,SOYABEAN,0.00,0.00,0.00,0.00,1088.50,0.00,0.00
2015,Bangalore,OILSEEDS,9.79,770.11,1112.62,296.54,1088.50,0.00,0.00
2015,Bangalore,SUGARCANE,0.50,442.48,159.11,166.59,1088.50,4.58,9201.20
2015,Bangalore,COTTON,0.00,0.00,0.00,0.00,1088.50,0.00,0.00
2016,Bangalore,RICE,4.96,2487.86,687.30,245.22,1381.00,9.26,1866.88
2016,Bangalore,WHEAT,0.00,0.00,0.00,0.00,1381.00,0.00,0.00
2016,Bangalore,SORGHUM ,0.00,0.00,0.00,0.00,1381.00,0.00,1000.00
2016,Bangalore,PEARL MILLET,0.01,1.67,0.69,0.25,1381.00,0.01,1000.00
2016,Bangalore,MAIZE,14.63,7338.17,3040.88,723.31,1381.00,34.43,2353.77
2016,Bangalore,FINGER MILLET,119.05,19904.51,8248.26,2942.94,1381.00,98.84,830.24
2016,Bangalore,BARLEY,0.00,0.00,0.00,0.00,1381.00,0.00,0.00
2016,Bangalore,CHICKPEA,0.21,17.56,29.10,5.19,1381.00,0.13,588.79
2016,Bangalore,PIGEON PEA,5.37,448.92,744.11,132.75,1381.00,4.18,777.65
2016,Bangalore,MINOR PULSES,23.75,1985.44,3290.99,587.10,1381.00,12.22,514.78
2016,Bangalore,GROUNDNUT,2.69,224.88,372.75,66.50,1381.00,2.78,1030.44
2016,Bangalore,SESAMUM,0.50,52.25,86.61,46.35,1381.00,0.41,824.35
2016,Bangalore,RAPESEEN & MUSTARD,0.72,180.57,74.83,17.80,1381.00,0.13,180.81
2016,Bangalore,SAFFLOWER,0.00,0.00,0.00,0.00,1381.00,0.00,0.00
2016,Bangalore,CASTOR,1.43,358.63,148.61,53.02,1381.00,0.97,682.81
2016,Bangalore,LINSEED,0.00,0.00,0.00,0.00,1381.00,0.00,0.00
2016,Bangalore,SUNFLOWER,0.01,2.51,2.08,0.37,1381.00,0.01,625.00
2016,Bangalore,SOYABEAN,0.00,0.00,0.00,0.00,1381.00,0.00,0.00
2016,Bangalore,OILSEEDS,0.00,0.00,0.00,0.00,1381.00,0.00,0.00
2016,Bangalore,SUGARCANE,0.10,94.05,38.80,27.19,1381.00,1.02,10450.00
2016,Bangalore,COTTON,0.00,0.00,0.00,0.00,1381.00,0.00,360.00
2017,Bangalore,RICE,5.24,2948.06,683.63,273.70,1213.00,15.46,2950.57
2017,Bangalore,WHEAT,0.00,0.00,0.00,0.00,1213.00,0.00,0.00
2017,Bangalore,SORGHUM ,0.00,0.00,0.00,0.00,1213.00,0.00,0.00
2017,Bangalore,PEARL MILLET,0.09,16.88,5.87,2.35,1213.00,0.10,1108.70
2017,Bangalore,MAIZE,12.76,7178.86,2497.09,666.49,1213.00,61.27,4801.21
2017,Bangalore,FINGER MILLET,125.46,23528.21,8184.02,3276.58,1213.00,302.46,2410.80
2017,Bangalore,BARLEY,0.00,0.00,0.00,0.00,1213.00,0.00,0.00
2017,Bangalore,CHICKPEA,0.14,13.13,18.26,3.66,1213.00,0.10,770.37
2017,Bangalore,PIGEON PEA,5.32,498.84,694.07,138.94,1213.00,4.13,775.54
2017,Bangalore,MINOR PULSES,20.13,1887.55,2626.25,525.73,1213.00,14.89,739.68
2017,Bangalore,GROUNDNUT,1.71,160.34,223.09,44.66,1213.00,2.01,1177.50
2017,Bangalore,SESAMUM,2.34,274.27,381.61,229.17,1213.00,1.15,491.03
2017,Bangalore,RAPESEEN & MUSTARD,0.62,174.41,60.67,16.19,1213.00,0.08,128.04
2017,Bangalore,SAFFLOWER,0.00,0.00,0.00,0.00,1213.00,0.00,0.00
2017,Bangalore,CASTOR,2.27,638.56,222.12,88.93,1213.00,1.76,776.36
2017,Bangalore,LINSEED,0.00,0.00,0.00,0.00,1213.00,0.00,0.00
2017,Bangalore,SUNFLOWER,0.01,2.81,1.96,0.39,1213.00,0.01,1000.00
2017,Bangalore,SOYABEAN,0.00,0.00,0.00,0.00,1213.00,0.00,0.00
2017,Bangalore,OILSEEDS,0.00,0.00,0.00,0.00,1213.00,0.00,0.00
2017,Bangalore,SUGARCANE,0.22,232.08,80.37,63.20,1213.00,1.74,7804.48
2017,Bangalore,COTTON,0.00,0.00,0.00,0.00,1213.00,0.00,0.00
1990,Kolar,RICE,31.08,4469.65,1018.27,713.66,633.00,50.73,1632.24
1990,Kolar,WHEAT,0.06,8.63,2.95,1.38,633.00,0.07,1166.67
1990,Kolar,SORGHUM ,6.43,462.35,158.00,110.73,633.00,3.52,547.43
1990,Kolar,PEARL MILLET,0.57,27.32,9.34,6.54,633.00,0.26,456.14
1990,Kolar,MAIZE,9.49,1364.77,466.38,217.91,633.00,23.81,2508.96
1990,Kolar,FINGER MILLET,117.62,5638.36,1926.79,1350.39,633.00,172.94,1470.33
1990,Kolar,BARLEY,0.00,0.00,0.00,0.00,633.00,0.00,0.00
1990,Kolar,CHICKPEA,0.35,8.39,11.47,4.02,633.00,0.06,171.43
1990,Kolar,PIGEON PEA,7.45,178.57,244.08,85.53,633.00,4.99,669.80
1990,Kolar,MINOR PULSES,21.44,513.89,702.44,246.15,633.00,7.00,326.49
1990,Kolar,GROUNDNUT,89.99,2156.93,2948.34,1033.17,633.00,89.83,998.22
